,,,-83,,,din_smp_autotrig_en,1,0,r/w,1 = Starts the autotrigger,i_digcore.i_din_sampler.conf_din_smp_autotrig_en_i,,1
,,,-83,,,din_smp_debounce_sel,0,0,r/w,Immediate(0) or debounced & delayed DIN sampling.,i_digcore.i_din_sampler.conf_din_smp_debounce_sel_i,,0
din_smp_value,reg,,84,,0054,,7:0,0,r,DIN sampler value,i_digcore.i_din_sampler.din_smp_value_o,,8
din_direct_input,,,85,,0055,,7:0,0,r,DIN direct input,i_digcore.roic_data_i,,8
# --- Acquistion Control ---,,,-85,,,,,,,,,,0
acq_vadc_ctrl0,reg,,86,,0056,,,,,,,,
,,,-86,,,acq_vadc_reset,4,0,w/pulse,ACQ VideoADC Reset Pulse (for count & frames ),i_digcore.i_acq.conf_vadc_reset_i,,
,,,-86,,,acq_vadc_source,3:2,0,r/w,ACQ VADC Source 00=Ext/01=BusReg/10=ACQ-Vec/11=Seq,i_digcore.i_acq.conf_vadc_source_i,,
,,,-86,,,acq_vadc_mode,1:0,0,r/w,Mode: 00=Immediate/01=withValid/10=Frame/11=Delayed,i_digcore.i_acq.conf_vadc_mode_i,,
acq_vadc_ctrl1,reg,,87,,0057,,,,,,,,
,,,-87,,,acq_vadc_delay_adcacq,5,0,r/w,Delay the ACQ to use original ACQ as Row-Clock,i_digcore.i_acq.conf_vadc_delay_adcacq_i,,
,,,-87,,,acq_vadc_count,4,0,r/w,Count only ( also when not generating frames ),i_digcore.i_acq.conf_vadc_count_i,,
,,,-87,,,acq_vadc_valid_active,3,0,r/w,Active valid polarity ( valid comes from sensor ),i_digcore.i_acq.conf_vadc_valid_active_i,,
,,,-87,,,acq_vadc_valid_gate,2,0,r/w,Gate ACQ with Valid,i_digcore.i_acq.conf_vadc_valid_gate_i,,
,,,-87,,,acq_vadc_pass_valid,1,0,r/w,Pass Valid to SideChannel ( not generate Syncs ),i_digcore.i_acq.conf_vadc_pass_valid_i,,
,,,-87,,,acq_vadc_gensync,0,0,r/w,Use in ACQ generated Sync Signals,i_digcore.i_acq.conf_vadc_gensync_i,,
acq_vadc_vec_en,reg,,88,,0058,,7:0,0,r/w,Vector-Enable-Mask for starting ACQ,i_digcore.i_acq.conf_vadc_vec_en_i,,
acq_vadc_en0,reg,,89,,0059,,7:0,0,r/w,Enable VADC ACQ for Video Channel 0..7,i_digcore.i_acq.conf_vadc_en_i[7:0],,
acq_vadc_en1,reg,,90,,005A,,7:0,0,r/w,Enable VADC ACQ for Video Channel 8..15,i_digcore.i_acq.conf_vadc_en_i[15:8],,
acq_vadc_acq,reg,,91,,005B,,7:0,0,w/pulse,"ACQ Pulse for TX channels (0=0/1, 1=2/3, ... 7=14/15)",i_digcore.i_acq.conf_vadc_acq_i,,
acq_vadc_lines0,reg,,92,,005C,,7:0,0,r/w,Number of lines per Video Frame [7:0],i_digcore.i_acq.conf_vadc_lines_i[7:0],,
acq_vadc_lines1,reg,,93,,005D,,7:0,0,r/w,Number of lines per Video Frame [15:8],i_digcore.i_acq.conf_vadc_lines_i[15:8],,
acq_vadc_columns0,reg,,94,,005E,,7:0,0,r/w,Number of columns per Video Frame [7:0],i_digcore.i_acq.conf_vadc_columns_i[7:0],,
acq_vadc_columns1,reg,,95,,005F,,7:0,0,r/w,Number of columns per Video Frame [15:8],i_digcore.i_acq.conf_vadc_columns_i[15:8],,
acq_vadc_frames0,reg,,96,,0060,,7:0,0,r/w,Number of Video Frames [7:0],i_digcore.i_acq.conf_vadc_frames_i[7:0],,
acq_vadc_frames1,reg,,97,,0061,,7:0,0,r/w,Number of Video Frames [15:8],i_digcore.i_acq.conf_vadc_frames_i[15:8],,
acq_vadc_delay,reg,,98,,0062,,7:0,0,r/w,Delay of VADC ACQ Start,i_digcore.i_acq.conf_vadc_delay_i,,
acq_vadc_period,reg,,99,,0063,,7:0,0,r/w,Period of ACQ ( can be slower than ADC clock ),i_digcore.i_acq.conf_vadc_period_i,,
acq_aadc_ctrl,reg,,100,,0064,,,,,,,,
,,,-100,,,acq_aadc_reset,7,0,w/pulse,ACQ AUX ADC Reset Pulse (for count & frames ),i_digcore.i_acq.conf_aadc_reset_i,,
,,,-100,,,acq_aadc_acq,6,0,w/pulse,ACQ Pulse for AADC,i_digcore.i_acq.conf_aadc_acq_i,,
,,,-100,,,acq_aadc_count,5,0,r/w,Count only ( also when not generating frames ),i_digcore.i_acq.conf_aadc_count_i,,
,,,-100,,,acq_aadc_en,4,0,r/w,Enable AADC ACQ,i_digcore.i_acq.conf_aadc_en_i,,
,,,-100,,,acq_aadc_source,3:2,0,r/w,ACQ AADC Source 00=Ext/01=BusReg/10=ACQ-Vec/11=Seq,i_digcore.i_acq.conf_aadc_source_i,,
,,,-100,,,acq_aadc_mode,1:0,0,r/w,Mode: 00=Immediate/10=Frame/11=Delayed,i_digcore.i_acq.conf_aadc_mode_i,,
acq_aadc_vec_en,reg,,101,,0065,,7:0,0,r/w,Vector-Enable-Mask for starting ACQ,i_digcore.i_acq.conf_aadc_vec_en_i,,
acq_aadc_loops0,reg,,102,,0066,,7:0,0,r/w,Number of Samples to be acquired[7:0],i_digcore.i_acq.conf_aadc_loops_i[7:0],,
acq_aadc_loops1,reg,,103,,0067,,7:0,0,r/w,Number of Samples to be acquired[15:8],i_digcore.i_acq.conf_aadc_loops_i[15:8],,
acq_aadc_delay,reg,,104,,0068,,7:0,0,r/w,Delay of AADC ACQ Start,i_digcore.i_acq.conf_aadc_delay_i,,
acq_aadc_period,reg,,105,,0069,,7:0,0,r/w,Period of ACQ ( can be slower than ADC clock ),i_digcore.i_acq.conf_aadc_period_i,,
acq_din_ctrl,reg,,106,,006A,,,,,,,,
,,,-106,,,acq_din_reset,7,0,w/pulse,ACQ AUX ADC Reset Pulse (for count & frames ),i_digcore.i_acq.conf_aadc_reset_i,,
,,,-106,,,acq_din_acq,6,0,w/pulse,ACQ Pulse for DIN,i_digcore.i_acq.conf_din_acq_i,,
,,,-106,,,no_reg5,5,0,r/w,Count only ( also when not generating frames ),i_digcore.i_acq.conf_din_count_i,,
,,,-106,,,acq_din_en,4,0,r/w,Enable DIN ACQ,i_digcore.i_acq.conf_din_en_i,,
,,,-106,,,acq_din_source,3:2,0,r/w,ACQ DIN Source 00=Ext/01=BusReg/10=ACQ-Vec/11=Seq,i_digcore.i_acq.conf_din_source_i,,
,,,-106,,,acq_din_mode,1:0,0,r/w,Mode: 00=Immediate/10=Frame/11=Delayed,i_digcore.i_acq.conf_din_mode_i,,
acq_din_vec_en,reg,,107,,006B,,7:0,0,r/w,Vector-Enable-Mask for starting ACQ,i_digcore.i_acq.conf_din_vec_en_i,,
acq_din_loops0,reg,,108,,006C,,7:0,0,r/w,Number of Samples to be acquired[7:0],i_digcore.i_acq.conf_din_loops_i[7:0],,
acq_din_loops1,reg,,109,,006D,,7:0,0,r/w,Number of Samples to be acquired[15:8],i_digcore.i_acq.conf_din_loops_i[15:8],,
acq_din_delay,reg,,110,,006E,,7:0,0,r/w,Delay of DIN ACQ Start,i_digcore.i_acq.conf_din_delay_i,,
acq_din_period,reg,,111,,006F,,7:0,0,r/w,Period of DIN ( can be slower than ADC clock ),i_digcore.i_acq.conf_din_period_i,,
acq_vadc_line_num0,reg,,112,,0070,,7:0,0,r,Current Line Number VADC[7:0],i_digcore.i_acq.vadc_line_num_o[7:0],,
acq_vadc_line_num1,reg,,113,,0071,,7:0,0,r,Current Line Number VADC[15:8],i_digcore.i_acq.vadc_line_num_o[15:8],,
acq_vadc_frame_num0,reg,,114,,0072,,7:0,0,r,Current Frame Number VADC[7:0],i_digcore.i_acq.vadc_frame_num_o[7:0],,
acq_vadc_frame_num1,reg,,115,,0073,,7:0,0,r,Current Frame Number VADC[15:8],i_digcore.i_acq.vadc_frame_num_o[15:8],,
acq_aadc_loop_num0,reg,,116,,0074,,7:0,0,r,Current Sample(Loop) Number AADC[7:0],i_digcore.i_acq.aadc_loop_num_o[7:0],,
acq_aadc_loop_num1,reg,,117,,0075,,7:0,0,r,Current Sample(Loop) Number AADC[15:8],i_digcore.i_acq.aadc_loop_num_o[15:8],,
acq_din_loop_num0,reg,,118,,0076,,7:0,0,r,Current Sample(Loop) Number DIN [7:0],i_digcore.i_acq.din_loop_num_o[7:0],,
acq_din_loop_num1,reg,,119,,0077,,7:0,0,r,Current Sample(Loop) Number DIN [15:8],i_digcore.i_acq.din_loop_num_o[15:8],,
# ----------- Registers for ADC Clock Control ----------,,,-119,,,,,,,,,,
vadc_clk_vecsel,reg,,120,,0078,,,,,,,,
,,,-120,,,vadc_clk_vecsel_valid,6:4,0,r/w,Bit Select for VADC Clock Valid ( in Sequencer DOUT Vector),i_digcore.i_test_reset.conf_vadc_clk_vecsel_valid_i,,
,,,-120,,,no_reg6,3,0,r/w,,,,
,,,-120,,,vadc_clk_vecsel_clk,2:0,0,r/w,Bit Select for VADC Clock,i_digcore.i_test_reset.conf_vadc_clk_vecsel_clk_i,,
aadc_clk_vecsel,reg,,121,,0079,,,,,,,,
,,,-121,,,aadc_clk_vecsel_valid,6:4,0,r/w,Bit Select for AADC Clock Valid ( in Sequencer DOUT Vector),i_digcore.i_test_reset.conf_aadc_clk_vecsel_valid_i,,
,,,-121,,,no_reg7,3,0,r/w,,,,
,,,-121,,,aadc_clk_vecsel_clk,2:0,0,r/w,Bit Select for AADC Clock,i_digcore.i_test_reset.conf_aadc_clk_vecsel_clk_i,,
adc_clk_div,reg,,122,,007A,,,,,,,,
,,,-122,,,vadc_genclk_div,6:4,0,r/w,Divider for VADC Clock Generation,i_digcore.i_test_reset.conf_vadc_genclk_div_i,,
,,,-122,,,no_reg8,3,0,r/w,,,,
,,,-122,,,aadc_genclk_div,2:0,0,r/w,Divider for AADC Clock Generation,i_digcore.i_test_reset.conf_aadc_genclk_div_i,,
adc_clk_ctrl,reg,,123,,007B,,,,,,,,
,,,-123,,,vadc_clk_src,6:5,0,r/w,Source : 00=SysClock/01=divided SysClk/10=SeqVector/11=nc,i_digcore.i_test_reset.conf_vadc_clk_src_i,,
,,,-123,,,vadc_clk_en,4,0,r/w,Enable of VADC Clock Out,i_digcore.i_test_reset.conf_vadc_clk_en_i,,
,,,-123,,,no_reg9,3,0,r/w,,,,
,,,-123,,,aadc_clk_src,2:1,0,r/w,Source : 00=SysClock/01=divided SysClk/10=SeqVector/11=nc,i_digcore.i_test_reset.conf_aadc_clk_src_i,,
,,,-123,,,aadc_clk_en,0,0,r/w,Enable of AADC Clock Out,i_digcore.i_test_reset.conf_aadc_clk_en_i,,
# ----------- ADC Registers ----------,,,-123,,,,,,,,,,
adc_ctrl,reg,,124,,007C,,,,,,,,
,,,-124,,,vadc_dig_gain_2x,3,0,r/w,,i_digcore.i_adc.conf_vadc_dig_gain_2x_i,,
,,,-124,,,aadc_dig_gain_2x,2,0,r/w,,i_digcore.i_adc.conf_aadc_dig_gain_2x_i,,
,,,-124,,,aadc_enable,1,0,r/w,,i_digcore.i_adc.conf_enable_i[16:16],,
,,,-124,,,no_reg10,0,0,r/w,,,,
vadc_ch0_dig_offset0,reg,,125,,007D,,7:0,0,r/w,vadc_ch0_dig_offset[7:0]  (granularity = 2 lsb),i_digcore.i_adc.conf_vadc_ch0_offset_code_i[7:0],,
vadc_ch0_dig_offset1,reg,,126,,007E,,7:0,0,r/w,vadc_ch0_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch0_offset_code_i[15:8],,
vadc_ch1_dig_offset0,reg,,127,,007F,,7:0,0,r/w,vadc_ch1_dig_offset[7:0] (granularity = 2 lsb),i_digcore.i_adc.conf_vadc_ch1_offset_code_i[7:0],,
vadc_ch1_dig_offset1,reg,,128,,0080,,7:0,0,r/w,vadc_ch1_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch1_offset_code_i[15:8],,
vadc_ch2_dig_offset0,reg,,129,,0081,,7:0,0,r/w,vadc_ch2_dig_offset[7:0] (granularity = 2 lsb),i_digcore.i_adc.conf_vadc_ch2_offset_code_i[7:0],,
vadc_ch2_dig_offset1,reg,,130,,0082,,7:0,0,r/w,vadc_ch2_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch2_offset_code_i[15:8],,
vadc_ch3_dig_offset0,reg,,131,,0083,,7:0,0,r/w,vadc_ch3_dig_offset[7:0]  ,i_digcore.i_adc.conf_vadc_ch3_offset_code_i[7:0],,
vadc_ch3_dig_offset1,reg,,132,,0084,,7:0,0,r/w,vadc_ch3_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch3_offset_code_i[15:8],,
vadc_ch4_dig_offset0,reg,,133,,0085,,7:0,0,r/w,vadc_ch4_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch4_offset_code_i[7:0],,
vadc_ch4_dig_offset1,reg,,134,,0086,,7:0,0,r/w,vadc_ch4_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch4_offset_code_i[15:8],,
vadc_ch5_dig_offset0,reg,,135,,0087,,7:0,0,r/w,vadc_ch5_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch5_offset_code_i[7:0],,
vadc_ch5_dig_offset1,reg,,136,,0088,,7:0,0,r/w,vadc_ch5_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch5_offset_code_i[15:8],,
vadc_ch6_dig_offset0,reg,,137,,0089,,7:0,0,r/w,vadc_ch6_dig_offset[7:0]  ,i_digcore.i_adc.conf_vadc_ch6_offset_code_i[7:0],,
vadc_ch6_dig_offset1,reg,,138,,008A,,7:0,0,r/w,vadc_ch6_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch6_offset_code_i[15:8],,
vadc_ch7_dig_offset0,reg,,139,,008B,,7:0,0,r/w,vadc_ch7_dig_offset[7:0]  ,i_digcore.i_adc.conf_vadc_ch7_offset_code_i[7:0],,
vadc_ch7_dig_offset1,reg,,140,,008C,,7:0,0,r/w,vadc_ch7_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch7_offset_code_i[15:8],,
vadc_ch8_dig_offset0,reg,,141,,008D,,7:0,0,r/w,vadc_ch8_dig_offset[7:0]  ,i_digcore.i_adc.conf_vadc_ch8_offset_code_i[7:0],,
vadc_ch8_dig_offset1,reg,,142,,008E,,7:0,0,r/w,vadc_ch8_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch8_offset_code_i[15:8],,
vadc_ch9_dig_offset0,reg,,143,,008F,,7:0,0,r/w,vadc_ch9_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch9_offset_code_i[7:0],,
vadc_ch9_dig_offset1,reg,,144,,0090,,7:0,0,r/w,vadc_ch9_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch9_offset_code_i[15:8],,
vadc_ch10_dig_offset0,reg,,145,,0091,,7:0,0,r/w,vadc_ch10_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch10_offset_code_i[7:0],,
vadc_ch10_dig_offset1,reg,,146,,0092,,7:0,0,r/w,vadc_ch10_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch10_offset_code_i[15:8],,
vadc_ch11_dig_offset0,reg,,147,,0093,,7:0,0,r/w,vadc_ch11_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch11_offset_code_i[7:0],,
vadc_ch11_dig_offset1,reg,,148,,0094,,7:0,0,r/w,vadc_ch11_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch11_offset_code_i[15:8],,
vadc_ch12_dig_offset0,reg,,149,,0095,,7:0,0,r/w,vadc_ch12_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch12_offset_code_i[7:0],,
vadc_ch12_dig_offset1,reg,,150,,0096,,7:0,0,r/w,vadc_ch12_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch12_offset_code_i[15:8],,
vadc_ch13_dig_offset0,reg,,151,,0097,,7:0,0,r/w,vadc_ch13_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch13_offset_code_i[7:0],,
vadc_ch13_dig_offset1,reg,,152,,0098,,7:0,0,r/w,vadc_ch13_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch13_offset_code_i[15:8],,
vadc_ch14_dig_offset0,reg,,153,,0099,,7:0,0,r/w,vadc_ch14_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch14_offset_code_i[7:0],,
vadc_ch14_dig_offset1,reg,,154,,009A,,7:0,0,r/w,vadc_ch14_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch14_offset_code_i[15:8],,
vadc_ch15_dig_offset0,reg,,155,,009B,,7:0,0,r/w,vadc_ch15_dig_offset[7:0],i_digcore.i_adc.conf_vadc_ch15_offset_code_i[7:0],,
vadc_ch15_dig_offset1,reg,,156,,009C,,7:0,0,r/w,vadc_ch15_dig_offset[15:8] (msb is sign),i_digcore.i_adc.conf_vadc_ch15_offset_code_i[15:8],,
aadc_dig_offset0,reg,,157,,009D,,7:0,0,r/w,aadc_dig_offset[7:0],i_digcore.i_adc.conf_aadc_offset_code_i[7:0],,
aadc_dig_offset1,reg,,158,,009E,,7:0,0,r/w,aadc_dig_offset[15:8],i_digcore.i_adc.conf_aadc_offset_code_i[15:8],,
adc_gain,reg,,159,,009F,,,,,,,,
,,,-159,,,aadc_preamp_gain,7:4,1,r/w,,i_anacore.conf_aadc_preamp_gain_i,,
,,,-159,,,vadc_preamp_gain,3:0,1,r/w,,i_anacore.conf_vadc_preamp_gain_i,,
adc_cal_loop_start,reg,,160,,00A0,,,,,,,,
,,,-160,,,adc_cal_first_stage,7:5,6,r/w,,i_digcore.i_adc.conf_cal_first_stage_i,,
,,,-160,,,adc_cal_first_adc,4:0,0,r/w,,i_digcore.i_adc.conf_cal_first_adc_i,,
adc_cal_loop_end,reg,,161,,00A1,,,,,,,,
,,,-161,,,adc_cal_last_stage,7:5,1,r/w,,i_digcore.i_adc.conf_cal_last_stage_i,,
,,,-161,,,adc_cal_last_adc,4:0,16,r/w,,i_digcore.i_adc.conf_cal_last_adc_i,,
adc_cal_ctrl,reg,,162,,00A2,,,,,,,,
,,,-162,,,adc_cal_avgbits,5:2,4,r/w,,i_digcore.i_adc.conf_cal_avgbits_i,,
,,,-162,,,adc_cal_start_calibration,1,0,w/pulse,,i_digcore.i_adc.conf_cal_start_calibration_i,,
,,,-162,,,adc_cal_syncreset_fsm,0,0,w/pulse,,i_digcore.i_adc.conf_cal_syncreset_fsm_i,,
# --- ADC Monitoring ---,,,-162,,,,,,,,,,
mon_cal_result_0,reg,,163,,00A3,,7:0,0,r,,i_digcore.i_adc.mon_cal_result_0_o,,
mon_cal_result_1,reg,,164,,00A4,,7:0,0,r,,i_digcore.i_adc.mon_cal_result_1_o,,
mon_cal_result_2,reg,,165,,00A5,,7:0,0,r,,i_digcore.i_adc.mon_cal_result_2_o,,
mon_cal_result_3,reg,,166,,00A6,,7:0,0,r,,i_digcore.i_adc.mon_cal_result_3_o,,
mon_cal_result_4,reg,,167,,00A7,,7:0,0,r,,i_digcore.i_adc.mon_cal_result_4_o,,
# --- Outputs and Pad Control ---,,,-167,,,,,,,,,,
irq_pad_en,reg,,168,,00A8,,0,0,r/w,1=Enable IRQ output,i_padring.irq_out_en_i,,0
fixedreg,reg,,169,,00A9,,7:0,0,r/w,DOUT Fixed values,i_digcore.i_outmux.fvr_i,,8
outmux_sel0,reg,,170,,00AA,,4:0,0,r/w,DOUT_MUX0,i_digcore.i_outmux.conf_sel0_i,,5
outmux_sel1,reg,,171,,00AB,,4:0,0,r/w,DOUT_MUX1,i_digcore.i_outmux.conf_sel1_i,,5
outmux_sel2,reg,,172,,00AC,,4:0,0,r/w,DOUT_MUX2,i_digcore.i_outmux.conf_sel2_i,,5
outmux_sel3,reg,,173,,00AD,,4:0,0,r/w,DOUT_MUX3,i_digcore.i_outmux.conf_sel3_i,,5
outmux_sel4,reg,,174,,00AE,,4:0,0,r/w,DOUT_MUX4,i_digcore.i_outmux.conf_sel4_i,,5
outmux_sel5,reg,,175,,00AF,,4:0,0,r/w,DOUT_MUX5,i_digcore.i_outmux.conf_sel5_i,,
outmux_sel6,reg,,176,,00B0,,4:0,0,r/w,DOUT_MUX6,i_digcore.i_outmux.conf_sel6_i,,
outmux_sel7,reg,,177,,00B1,,4:0,0,r/w,DOUT_MUX7,i_digcore.i_outmux.conf_sel7_i,,
outmux_sel8,reg,,178,,00B2,,4:0,0,r/w,DOUT_MUX8,i_digcore.i_outmux.conf_sel8_i,,
outmux_sel9,reg,,179,,00B3,,4:0,0,r/w,DOUT_MUX9,i_digcore.i_outmux.conf_sel9_i,,
outmux_sel10,reg,,180,,00B4,,4:0,0,r/w,DOUT_MUX10,i_digcore.i_outmux.conf_sel10_i,,
outmux_sel11,reg,,181,,00B5,,4:0,0,r/w,DOUT_MUX11,i_digcore.i_outmux.conf_sel11_i,,
outmux_sel12,reg,,182,,00B6,,4:0,0,r/w,DOUT_MUX12,i_digcore.i_outmux.conf_sel12_i,,
outmux_sel13,reg,,183,,00B7,,4:0,0,r/w,DOUT_MUX13,i_digcore.i_outmux.conf_sel13_i,,
outmux_sel14,reg,,184,,00B8,,4:0,0,r/w,DOUT_MUX14,i_digcore.i_outmux.conf_sel14_i,,
outmux_sel15,reg,,185,,00B9,,4:0,0,r/w,DOUT_MUX15,i_digcore.i_outmux.conf_sel15_i,,
# --- Sequencer Monitoring and Preset Registers ---,,,-185,,,,,,,,,,
seq_ip_lo,reg,,186,,00BA,,7:0,0,r/w/ext,Write takes effect only after sequencer synchronous reset.,i_digcore.i_sequencer.conf_seq_ip_lo_wr_data_i,,8
seq_ip_hi,reg,,187,,00BB,,2:0,0,r/w/ext,CHANGE to 8+3 = 11 bit ???,i_digcore.i_sequencer.conf_seq_ip_hi_wr_data_i,,5
seq_lc_lo,reg,,188,,00BC,,7:0,0,r,,i_digcore.i_sequencer.mon_lc_o[7:0],,8
seq_lc_hi,reg,,189,,00BD,,3:0,0,r,,i_digcore.i_sequencer.mon_lc_o[11:8],,5
seq_sp,reg,,190,,00BE,,2:0,0,r,SP = Stack pointer (CHANGE TO 3 bit),i_digcore.i_sequencer.mon_stackp_o,,3
seq_stack_line_0,reg,,191,,00BF,,7:0,0,r,Monitor stack data for current stack pointer,i_digcore.i_sequencer.mon_stack_line_o[7:0],,8
seq_stack_line_1,reg,,192,,00C0,,7:0,0,r,,i_digcore.i_sequencer.mon_stack_line_o[15:8],,8
seq_stack_line_2,reg,,193,,00C1,,6:0,0,r,,i_digcore.i_sequencer.mon_stack_line_o[22:16],,8
# --- Analog module configuration ---,,,-193,,,,,,,,,,0
vadc_srefp_dac,reg,,194,,00C2,,7:0,0,r/w,VADC positive signal reference DAC,i_anacore.conf_vadc_srefp_dac_i,,
vadc_srefn_dac,reg,,195,,00C3,,7:0,0,r/w,VADC negative signal reference DAC,i_anacore.conf_vadc_srefn_dac_i,,
aadc_srefp_dac,reg,,196,,00C4,,7:0,0,r/w,AADC positive signal reference DAC,i_anacore.conf_aadc_srefp_dac_i,,
aadc_srefn_dac,reg,,197,,00C5,,7:0,0,r/w,AADC negative signal reference DAC,i_anacore.conf_aadc_srefn_dac_i,,
vadc_sref_gen,reg,,198,,00C6,,,,,,,,
,,,-198,,,vadc_srefp_enable,3,0,r/w,1 = Enable positive signal reference,i_anacore.conf_vadc_srefp_enable_i,,
,,,-198,,,vadc_srefn_enable,2,0,r/w,1 = Enable negative signal reference,i_anacore.conf_vadc_srefn_enable_i,,
,,,-198,,,vadc_srefp_drive,1,0,r/w,"1 = Low drive, 0 = High drive",i_anacore.conf_vadc_srefp_drive_i,,
,,,-198,,,vadc_srefn_drive,0,0,r/w,"1 = Low drive, 0 = High drive",i_anacore.conf_vadc_srefn_drive_i,,
aadc_sref_gen,reg,,199,,00C7,,,,,,,,
,,,-199,,,aadc_srefp_enable,3,0,r/w,1 = Enable AADC positive signal reference,i_anacore.conf_aadc_srefp_enable_i,,
,,,-199,,,aadc_srefn_enable,2,0,r/w,1 = Enable AADC negative signal reference,i_anacore.conf_aadc_srefn_enable_i,,
,,,-199,,,aadc_srefp_drive,1,0,r/w,"1 = Low drive, 0 = High drive",i_anacore.conf_aadc_srefp_drive_i,,
,,,-199,,,aadc_srefn_drive,0,0,r/w,"1 = Low drive, 0 = High drive",i_anacore.conf_aadc_srefn_drive_i,,
,,,-199,,,,,,,,,,
vadc_sref_sel,reg,,200,,00C8,,,,,,,,
,,,-200,,,vadc_srefp_sel,3:2,0,r/w,"0=SREFP, 1=srefn, 2=VCM, 3=AVSS",i_anacore.conf_vadc_srefp_sel_i,,
,,,-200,,,vadc_srefn_sel,1:0,0,r/w,"0=srefn, 1=SREFP, 2=VCM, 3=AVSS",i_anacore.conf_vadc_srefn_sel_i,,
aadc_input_sel,reg,,201,,00C9,,,,,,,,
,,,-201,,,aadc_inm_sel,7:6,0,r/w,inm sel (not used at the moment),i_anacore.conf_aadc_inm_sel_i,,
,,,-201,,,aadc_input_sel,5:4,0,r/w,aux0/aux1/aux2/temp_sensor,i_digcore.conf_aadc_input_sel_o,,
,,,-201,,,aadc_srefp_sel,3:2,0,r/w,"0=SREFP, 1=srefn, 2=VCM, 3=AVSS",i_anacore.conf_aadc_srefp_sel_i,,
,,,-201,,,aadc_srefn_sel,1:0,0,r/w,"0=srefn, 1=SREFP, 2=VCM, 3=AVSS",i_anacore.conf_aadc_srefn_sel_i,,
acquire_mode,reg,,202,,00CA,,,,,,,,
,,,-202,,,vadc_acquire_mode,3:2,0,r/w,"0=Always on, 1=At acquire, 2=? , 3=none",i_anacore.conf_vadc_acquire_mode_i,,
,,,-202,,,aadc_acquire_mode,1:0,0,r/w,"0=Always on, 1=At acquire, 2=? , 3=none",i_anacore.conf_aadc_acquire_mode_i,,
vadc_enable_1,reg,,203,,00CB,,7:0,0,r/w,1 = Enable ADC Ch[i],i_digcore.i_adc.conf_enable_i[7:0],,
vadc_enable_2,reg,,204,,00CC,,7:0,0,r/w,1 = Enable ADC Ch[i+8],i_digcore.i_adc.conf_enable_i[15:8],,
odac0_dac_hi,reg,,205,,00CD,,1:0,0,r/w,Output DAC 0 setting (msb),i_anacore.i_nm2_odac.conf_odac0_dac_i[9:8],,
odac0_dac_lo,reg,,206,,00CE,,7:0,0,r/w,Output DAC 0 setting (lsb),i_anacore.i_nm2_odac.conf_odac0_dac_i[7:0],,
odac1_dac_hi,reg,,207,,00CF,,1:0,0,r/w,Output DAC 1 setting (msb),i_anacore.i_nm2_odac.conf_odac1_dac_i[9:8],,
odac1_dac_lo,reg,,208,,00D0,,7:0,0,r/w,Output DAC 1 setting (lsb),i_anacore.i_nm2_odac.conf_odac1_dac_i[7:0],,
odac2_dac_hi,reg,,209,,00D1,,1:0,0,r/w,Output DAC 2 setting (msb),i_anacore.i_nm2_odac.conf_odac2_dac_i[9:8],,
odac2_dac_lo,reg,,210,,00D2,,7:0,0,r/w,Output DAC 2 setting (lsb),i_anacore.i_nm2_odac.conf_odac2_dac_i[7:0],,
odac3_dac_hi,reg,,211,,00D3,,1:0,0,r/w,Output DAC 3 setting (msb),i_anacore.i_nm2_odac.conf_odac3_dac_i[9:8],,
odac3_dac_lo,reg,,212,,00D4,,7:0,0,r/w,Output DAC 3 setting (lsb),i_anacore.i_nm2_odac.conf_odac3_dac_i[7:0],,
odac4_dac_hi,reg,,213,,00D5,,1:0,0,r/w,Output DAC 4 setting (msb),i_anacore.i_nm2_odac.conf_odac4_dac_i[9:8],,
odac4_dac_lo,reg,,214,,00D6,,7:0,0,r/w,Output DAC 4 setting (lsb),i_anacore.i_nm2_odac.conf_odac4_dac_i[7:0],,
